postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,price_qm2025,price_qm_se2025
1067.0,5.2805815,,5.2805815,,5.2805815,0.14472172,5.53331,0.11619794,5.473166,0.0965939,5.864207,0.09175936,6.0630493,0.06657771,6.3944454,0.05112434,6.7301784,0.11215308,6.6012373,0.11930523,7.1697354,0.106287435,7.4273787,0.19230007,8.360767,,9.294156,0.21288532,10.253645,0.22783355,11.140015,0.17950292,10.991773,0.17807631,10.703589,0.1518441,11.026852,0.19649191
1069.0,6.260638,,6.260638,,6.260638,0.14109382,6.769687,0.096102424,6.4405127,0.093575396,6.3665504,0.05820043,6.412019,0.040887985,6.7490945,0.038111385,7.8088636,0.08242151,7.8448024,0.09128575,8.140259,0.09576748,8.999711,0.1696332,9.621595,,10.24348,0.16796663,11.113451,0.18694615,11.905614,0.17396024,12.140403,0.19621044,12.199707,0.19285312,12.509185,0.18732457
1097.0,6.1020436,,6.1020436,,6.1020436,0.16776401,5.8758426,0.08674483,5.96514,0.12756447,6.5731387,0.13580188,6.657464,0.08209541,6.9676795,0.05569628,7.174366,0.14134833,7.280567,0.13706067,8.0812235,0.12620072,8.105703,0.20604315,9.103396,,10.1010895,0.25146598,10.907771,0.33317116,11.479178,0.2107748,11.338334,0.20669231,11.18662,0.14680468,11.339314,0.2053043
1099.0,6.4171863,,6.4171863,,6.4171863,,6.4171863,0.15416183,6.5023913,0.26225233,7.0921545,0.1966419,7.165388,0.1662682,8.357776,0.16862167,7.95604,0.18817133,8.438159,0.19866481,8.023774,0.1723567,8.730853,0.33943188,9.86076,,10.990665,0.21862769,10.945159,0.38878864,11.891511,0.35282847,10.997354,0.35243052,11.388454,0.3202753,11.213442,0.30689594
1108.0,6.465246,,6.465246,,6.465246,,6.465246,0.20589444,6.097983,0.1754889,6.443645,0.15427844,6.7562675,0.14720175,6.797988,0.121278785,6.9912896,0.14225517,6.934428,0.108735055,6.748172,0.10134227,7.0138726,0.118173555,7.2196646,,7.425456,0.25476664,8.085936,0.24874622,8.550891,0.15968338,9.155562,0.23631373,9.392817,0.19891265,9.760119,0.30973345
1109.0,7.1411786,,7.1411786,,7.1411786,,7.1411786,0.23324178,6.176914,0.22152498,6.8804693,0.23008513,7.331191,0.22143248,7.3221474,0.15869777,7.808017,0.1443434,7.653935,0.122341216,7.559587,0.11673805,7.902196,0.2072357,8.004305,,8.106414,0.20298763,8.944737,0.17495789,8.835559,0.16840868,9.036076,0.2685702,9.67384,0.21486345,9.916994,0.28549367
1127.0,5.483048,,5.483048,,5.483048,0.13812804,5.3371353,0.1129358,5.47059,0.12621611,5.8973155,0.122852415,5.900727,0.10410415,6.2579937,0.06674522,6.5127263,0.115787864,6.828736,0.085298836,7.244792,0.14332752,7.746348,0.17966366,8.185767,,8.625187,0.26348227,8.724049,0.4207681,8.563359,0.3316867,9.708632,0.28853083,10.643059,0.35542336,10.263808,0.37436625
1129.0,5.189342,,5.189342,,5.189342,0.13808995,5.2823167,0.10918548,5.2813134,0.10193428,5.675444,0.10780362,5.6973453,0.08512653,6.056854,0.06298564,6.3675485,0.14998406,6.589938,0.10527399,6.9802985,0.14446191,7.2048736,0.16777384,7.5220857,,7.8392982,0.16844514,8.487335,0.21099596,9.301904,0.26917043,8.905666,0.24275404,9.836045,0.24293788,9.968749,0.22811206
1139.0,5.945846,,5.945846,,5.945846,0.2115107,6.282681,0.11100071,5.9736238,0.10033873,6.1403294,0.10416228,6.672363,0.070717484,6.4886446,0.04484309,6.694467,0.11253458,6.9937387,0.13230608,6.9612474,0.10065443,6.721045,0.13699166,7.5226912,,8.324337,0.2052979,8.591747,0.23025303,10.038519,0.19615851,9.977629,0.19268182,10.019747,0.14615853,10.291418,0.15095386
1157.0,5.5671916,,5.5671916,,5.5671916,0.19119748,6.0940247,0.14164858,5.679388,0.10780296,5.980855,0.16950567,6.41066,0.09205698,6.2690496,0.07701516,6.393622,0.1279879,6.4490385,0.16433778,6.7912292,0.12528938,6.3915267,0.23383555,7.357792,,8.324057,0.13465454,8.442918,0.17912292,9.721598,0.19321474,10.248515,0.26210982,9.769891,0.19554242,9.951892,0.21471433
