postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,price_qm2025,price_qm_se2025
1067.0,,,,,6.9933963,0.36938497,7.98048,0.41865483,7.7195654,0.40170854,7.274063,0.28800836,7.6408644,0.2580103,8.7038555,0.3040018,9.510334,0.35556826,8.071169,0.52169645,8.398406,0.3253879,8.775159,0.49446657,,,,,,,11.487468,0.53953075,12.443198,0.4841911,12.907008,0.75991035,11.066476,0.7323636
1069.0,,,,,10.9810705,0.7477949,11.512587,0.55864763,12.18204,0.9261168,11.38412,0.67782843,10.288695,0.4368977,12.124761,0.4320673,16.034422,1.0739683,12.288666,0.792884,12.293202,0.7186319,12.677308,0.96933013,,,,,,,16.560059,0.9377042,16.389029,0.86319554,19.455091,1.1952235,17.865704,0.95087665
1097.0,,,,,10.377055,0.7009244,10.912705,0.4784973,10.379013,0.5338532,11.467885,0.69388705,12.343307,0.48856756,12.473023,0.4301229,12.07549,0.5856079,12.625425,1.0244526,12.196209,0.6359682,13.091048,0.8724693,,,,,,,16.045427,0.7259138,16.850697,0.70686454,17.280571,0.7734654,16.477348,0.80225676
1099.0,,,,,7.330428,0.47338063,7.398564,0.3597635,7.9147143,0.52347267,8.731709,0.486994,7.6911187,0.31577784,7.4796004,0.30093184,8.49532,0.36776093,9.09297,0.5673539,9.31064,0.47652617,10.218499,0.7161682,,,,,,,11.035248,0.5217585,11.166807,0.722975,11.335257,0.61585206,11.150611,0.7091603
1108.0,,,,,7.64119,0.875751,6.466093,0.3986986,6.6774173,0.4291414,7.367778,0.48289356,7.1274943,0.39987552,6.7712903,0.4021893,8.201803,0.86140716,7.67265,0.43497664,7.869378,0.5334237,7.615609,0.47346005,,,,,,,9.054619,0.5341254,9.137764,0.5025909,9.791862,0.63042927,10.065154,0.7220384
1109.0,,,,,7.5857205,1.1369467,5.8724585,0.28650874,6.059107,0.2957634,6.602284,0.36338204,6.5720053,0.29300678,6.1749454,0.20639807,7.4040165,0.38867205,7.0840125,0.34220916,7.476693,0.3967048,7.0760074,0.33056673,,,,,,,8.5093775,0.36499497,8.356393,0.33501768,9.276105,0.44168434,9.282716,0.553523
1127.0,,,,,7.516269,0.5122545,7.2306256,0.34343895,7.2064104,0.31741345,8.070258,0.37599343,8.259239,0.31703305,7.8855896,0.22168875,8.363449,0.29173505,7.6623945,0.5446587,9.497219,0.3905911,8.090357,0.38560134,,,,,,,10.1719055,0.49341667,11.785977,0.507046,12.401785,0.6009441,11.315368,0.60563684
1129.0,,,,,6.8873916,0.3740229,6.580826,0.29439238,6.833358,0.25957483,7.045348,0.26762846,7.706297,0.32261908,7.0965843,0.20308082,7.6422014,0.26949564,6.9300747,0.38489386,8.802693,0.35491323,6.94125,0.34271216,,,,,,,9.512604,0.41728258,10.131941,0.48038748,10.780584,0.46905544,10.279908,0.5847305
1139.0,,,,,7.7428565,0.5569963,7.493706,0.4937503,8.230944,0.61649084,7.385257,0.4241469,9.392519,1.0922817,8.098135,0.45127922,8.682264,0.64054424,7.3869104,0.5595907,9.810768,0.4993809,6.9427834,0.48114547,,,,,,,10.960208,0.5378808,11.318441,0.73581153,11.801141,0.6918115,11.572945,0.79448557
1157.0,,,,,6.6225557,0.44365737,6.679236,0.38845056,7.2917047,0.507204,6.476214,0.41410318,7.775252,0.52128446,7.669694,0.45493189,8.045577,0.50050527,6.763652,0.68374914,8.079638,0.45586404,6.569265,0.47239217,,,,,,,10.260526,0.56890476,10.700519,0.69386196,10.70029,0.75085765,10.817918,0.678756
