postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,Radius
1067,,,,,7.261652,.38604495,8.1836824,.42010304,7.8677096,.40595105,7.5936737,.31218213,7.9253459,.27911723,8.8914413,.32068902,9.735796,.40700698,8.3741341,.53136528,8.6994209,.33958656,8.9222336,.49207133,,,,,,,11.444351,.59811383,12.744938,.50538766,12.462062,.72389591,6
1069,,,,,10.782721,.67698187,11.525255,.52526212,11.883637,.81796438,11.410126,.62885165,10.407643,.42007184,12.117352,.42320147,15.669559,1.031069,12.546124,.76831639,12.270615,.65393376,12.647708,.86604995,,,,,,,16.464928,.91478235,16.858454,.83825248,17.328716,.84543025,6
1097,,,,,9.3291426,.60170984,9.9314528,.42852259,9.4356079,.46145707,10.408326,.61443162,10.861393,.41849041,11.081246,.37905434,11.372326,.54820877,11.29162,.82056648,11.314888,.52521706,11.354256,.66185468,,,,,,,14.104235,.70513862,15.511756,.60052377,15.731152,.6881209,6
1099,,,,,8.1152563,.48628563,8.0986128,.35420877,8.3960562,.50798082,9.4659529,.49139273,8.2089367,.32578447,8.1320324,.31817085,9.0573301,.3897734,9.4268818,.55412227,9.9230452,.46787906,10.706194,.69113982,,,,,,,11.64753,.51753116,12.346684,.66504425,12.120004,.72050369,10
1108,,,,,7.8608708,.82216305,6.8847899,.42020127,6.8423672,.43513864,7.6343517,.49656725,7.330493,.4157573,7.2069292,.42954704,8.4415302,.80893236,7.9231868,.43800551,8.2114296,.52531946,7.9331331,.48593026,,,,,,,9.5860357,.57019693,9.6839933,.54808497,9.9656544,.63910967,14
1109,,,,,7.639255,1.0132179,6.1857772,.30043149,6.1407189,.29901278,6.7397876,.3662391,6.7047067,.30507824,6.5106711,.2479769,7.4672451,.37236542,7.2517381,.34713224,7.6371789,.3779583,7.2636929,.34367615,,,,,,,8.9060678,.40439621,8.6704502,.37350816,9.0998564,.47529173,10
1127,,,,,7.856492,.46435335,7.837781,.33638555,7.5812187,.30837184,8.357398,.36259866,8.6088762,.30658996,8.314662,.23021626,8.9615355,.32856873,8.5498476,.53315938,9.8531494,.36863053,8.5403948,.3987132,,,,,,,11.00039,.50410438,12.524178,.48720455,12.713045,.57207072,7
1129,,,,,7.0002751,.36392751,6.8455195,.28800997,6.8249731,.2618261,7.1164374,.28650129,7.6148133,.32422373,7.1039209,.2146579,7.7026167,.28394338,7.1983886,.39359111,8.8919764,.36592963,7.1207519,.35015249,,,,,,,9.6856556,.41796711,10.203937,.46217841,10.609843,.53516865,8
1139,,,,,7.4254785,.4605566,7.5443192,.41495055,7.7080412,.47828847,7.2928295,.37703112,8.5662565,.71452492,7.8917389,.37396705,8.6223679,.52366728,7.619256,.52470642,9.3981266,.43217671,7.1221771,.44233674,,,,,,,10.747614,.47618541,11.250774,.62415081,11.419413,.62859011,8
1157,,,,,6.7841449,.40261525,7.1849389,.35704467,7.3888731,.44638917,6.8583541,.39019856,7.8809032,.46573368,7.8450708,.41245604,8.3824072,.48925534,7.1852875,.6205979,8.3070736,.41587162,6.9779482,.45717341,,,,,,,10.459322,.54556423,11.141033,.64621735,10.900985,.65060717,9
