postcode_id,price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,price_qm2024,price_qm_se2024,price_qm2025,price_qm_se2025
1067.0,1348.9609,35.40304,1311.8462,27.454304,1159.1084,28.696724,1615.2493,46.77296,1596.9381,32.101917,1787.0844,33.816338,1824.8647,27.54662,2026.6772,32.169743,1962.4707,39.60887,1870.5093,32.031773,1965.6692,30.75186,2442.062,73.400116,2737.7153,45.373196,3017.3484,50.55422,3386.2231,52.733234,3697.616,81.94371,3296.5747,64.68268,3238.0303,65.68763,3056.6758,69.05969
1069.0,1700.3105,47.806458,1598.9948,47.804615,1688.5106,40.125515,1822.5007,44.48178,2007.2148,39.247787,2142.2568,33.30182,2278.2595,38.38273,2600.1292,43.272713,2700.2466,38.11303,2371.5266,62.095142,2579.7986,58.57323,2965.6936,63.788303,3333.518,63.48001,3978.3093,57.022297,3773.9998,68.92863,4147.782,101.20992,3468.5188,77.379,3669.957,134.0039,4924.2466,100.56817
1097.0,1684.64,42.576313,1794.9606,34.667187,1770.8301,33.64305,1687.2223,31.763184,1959.0802,28.782793,2127.1558,30.183952,2103.5898,27.554987,2466.3743,34.124153,2410.4543,35.54352,2728.3977,41.14449,2687.6333,37.35298,2976.6262,51.375923,3383.2295,44.294952,3571.0945,55.070835,4112.436,73.84681,4094.5679,75.330246,4110.146,69.125275,3963.175,73.58466,4084.0486,82.73182
1099.0,2184.6848,112.91698,2029.5503,104.42726,1976.8307,106.23147,1927.3955,106.91157,2222.2349,118.524826,2240.3013,124.73463,2432.7336,130.78726,2654.0422,192.0411,2951.4934,154.86797,2623.1228,138.46382,2770.87,149.66306,2426.4736,144.04686,2618.9321,148.35362,2583.9858,175.86519,3805.7073,227.17276,4036.9172,223.57097,4012.91,288.92535,3407.3394,216.80042,3158.5593,154.06975
1108.0,1364.7731,41.914555,1270.1056,41.387165,1371.9427,45.466866,1356.9619,31.359722,1405.3315,36.5988,1721.423,58.1088,1749.3982,62.55734,1702.0249,51.85909,2134.609,51.559933,2014.7716,52.607254,2270.285,62.48293,1818.7057,52.934162,1725.6184,46.712162,1677.7927,48.682186,2064.968,76.14117,2880.3557,97.83982,2912.8936,99.4164,2745.8484,114.24747,2128.4272,118.14637
1109.0,1913.828,49.991554,1735.2129,47.048725,1745.1392,59.568848,1679.666,51.598896,1642.8206,45.58576,1897.4938,48.471,1918.4342,41.288826,1903.5817,52.2853,2167.5776,51.880753,2360.7944,54.929092,1999.7776,97.25015,2347.9937,138.95541,2222.794,84.66323,3064.3838,91.88367,3017.0178,160.92381,2796.1104,131.77164,3259.4482,120.7397,3692.35,137.64967,3964.8066,111.75185
1127.0,1293.6528,25.915684,1277.2268,22.584583,1172.3782,22.8925,1318.4972,25.27629,1437.2695,21.09462,1504.6008,21.314411,1593.0878,20.40824,1773.7054,24.678558,1805.2157,23.188929,1938.099,23.415995,2053.3997,25.131508,2047.415,36.77911,2198.2593,21.84068,2524.7676,26.9428,3109.4336,57.064808,3263.6704,51.418648,3101.0457,50.280148,3083.6394,58.335583,3202.9697,51.87188
1129.0,1846.263,32.317307,1597.6221,26.75997,1562.1935,37.574017,1463.3967,33.87306,1734.4333,34.51417,1819.6068,33.091286,1972.0497,32.599728,1992.7861,26.662472,2012.637,21.930248,2234.9797,32.414806,2134.928,30.610222,2295.1863,39.726376,2474.9072,28.353651,2682.4783,56.527542,3594.0347,64.62839,3745.0874,67.04437,3312.7383,54.47003,3570.0193,63.606606,4091.9224,73.48674
1139.0,1506.0981,28.20247,1448.295,31.155432,1288.1747,30.328762,1366.0845,26.552176,1603.6417,37.993217,1512.6763,28.889482,1568.3104,23.571178,1726.9333,30.350061,1960.615,39.41375,2112.2876,42.321957,2238.1267,31.267288,2233.5083,29.51169,2306.7073,33.04749,3289.2676,70.85521,3717.482,86.921005,4016.4106,69.00823,3379.6892,58.013947,3379.9878,75.85645,3059.9246,55.626232
1157.0,1670.5765,25.652945,1577.9485,24.315025,1517.9177,24.51625,1407.57,25.3181,1391.488,26.0023,1722.7753,34.967815,1709.4508,33.901447,1860.2389,35.12195,1903.6675,33.114925,1949.2852,32.49796,2183.5574,31.14359,2443.1492,40.396404,2495.873,45.21365,2453.672,55.821728,3073.4707,91.37548,3607.2422,86.832275,3413.5476,83.64909,3212.0493,106.4709,3298.5667,73.24612
